Transaction ID,Transaction Date,Customer_ID,Customer Country,Customer City,CATEGORY,Product Name,SKU_ID,Quantity,Unit Price USD,Discount PCT,Net Amount USD,Tax Amount USD,Total Amount USD,Payment_Method,Sales Channel,Warehouse_ID,Carrier,Shipping Days,Is_Return,Return Reason,Customer Rating,Agent_ID,Promo Code,Loyalty Points Earned
TXN-86274031,2023-04-22 18:18:00,CUST-529222,US,Phoenix,Electronics,Earbuds,SKU-ELE-7725,2,856.88,0,1713.76,137.1,1850.86,Credit Card,Online,WH-DE-FRA,USPS,4.0,0,,4.6,AGT-704,,2441.0
TXN-81584619,2024-05-22 03:36:02,CUST-750181,ZA,Johannesburg,Beauty,Electric Shaver,SKU-BEA-5954,2,1228.21,0,2456.42,368.46,2824.88,Debit Card,In-Store,WH-GB-LHR,UPS,2.0,0,,2.4,,,3233.0
TXN-70293168,2024-02-21 13:25:03,CUST-991111,JP,Sapporo,Sports,Running Shoes,SKU-SPO-9206,1,985.73,0,985.73,98.57,1084.3,Google Pay,Online,WH-GB-LHR,Royal Mail,10.0,0,,3.9,,,1790.0
TXN-72686474,22/12/2022 07:19,CUST-890968,JP,Nagoya,Home & Kitchen,Cookware Set,SKU-HOM-6883,4,88.48,0,353.92,35.39,389.31,Credit Card,Online,WH-US-TX,DHL,9.0,1,Duplicate Order,,,,246.0
TXN-85009508,2023-03-28 04:09:04,CUST-192965,ZA,Pretoria,Electronics,Earbuds,SKU-ELE-6763,6,255.71,0,1534.26,230.14,1764.4,PayPal,Online,WH-GB-LHR,TNT,5.0,0,,,,,2954.0
TXN-40916093,2022-01-13 11:37:15,CUST-236119,DE,Berlin,Sports,Cycling Helmet,SKU-SPO-1537,10,389.77,0,3897.7,740.56,4638.26,Credit Card,Marketplace,WH-GB-LHR,Canada Post,5.0,0,,,,PROMOVIP,5163.0
TXN-59365583,2024-05-12 20:26:13,CUST-274581,AU,Perth,Electronics,Smartphone,SKU-ELE-8249,1,864.49,0,864.49,86.45,950.94,PayPal,Mobile App,WH-US-TX,USPS,3.0,0,,1.6,AGT-224,,1573.0
TXN-59596304,2022-07-24 04:49:40,CUST-435774,CA,Toronto,Apparel,T-Shirt,SKU-APP-4949,1,788.01,0,788.01,102.44,890.45,Debit Card,Marketplace,WH-DE-FRA,,8.0,0,,,,,
TXN-59237588,20-12-2022,CUST-617754,US,Seattle,Sports,Protein Shaker,SKU-SPO-5875,1,1105.69,0,1105.69,88.46,1194.15,Google Pay,Mobile App,WH-GB-LHR,USPS,7.0,0,,,AGT-693,,1903.0
TXN-40840665,2022-02-24 12:18:01,CUST-283566,GB,Glasgow,Home & Kitchen,Knife Set,SKU-HOM-1429,10,1054.95,10,9494.55,1898.91,11393.46,Debit Card,Marketplace,WH-GB-LHR,Japan Post,8.0,0,,3.5,,,19988.0
TXN-88555908,2023-11-30 03:08:52,CUST-691104,US,Houston,Beauty,Nail Polish,SKU-BEA-2072,1,450.25,10,405.23,32.42,437.65,Credit Card,Mobile App,WH-CA-YYZ,Japan Post,6.0,0,,1.4,AGT-633,,793.0
TXN-89990631,2023-09-16 08:34:33,CUST-223768,GB,Glasgow,Home & Kitchen,Knife Set,SKU-HOM-3722,2,264.78,5,503.08,100.62,603.7,PayPal,Phone Order,WH-SG-SIN,DHL,,0,,3.8,,,
TXN-74528425,23-06-2022,CUST-961271,US,Dallas,Home & Kitchen,Rice Cooker,SKU-HOM-2533,1,175.79,0,175.79,14.06,189.85,DEBIT CARD,IN-STORE,WH-US-NJ,TNT,8.0,0,,4.5,AGT-889,,
TXN-75948016,2023-03-31 08:40:35,CUST-380058,US,New York,BEAUTY,Electric Shaver,SKU-BEA-1755,3,1154.54,0,3463.62,277.09,3740.71,Credit Card,Marketplace,WH-GB-LHR,BlueDart,9.0,0,,2.9,AGT-281,,5884.0
TXN-71226087,2023-10-11 14:07:22,CUST-639760,AU,Adelaide,Beauty,Perfume,SKU-BEA-5472,5,853.33,0,4266.65,426.66,4693.31,Google Pay,MARKETPLACE,WH-CA-YYZ,,10.0,0,,3.8,AGT-359,,
TXN-51133417,05/04/2024 19:22,CUST-760279,GB,Glasgow,Electronics,Tablet,SKU-ELE-5974,1,156.56,20,125.25,25.05,150.3,Credit Card,Online,WH-DE-FRA,USPS,7.0,0,,,AGT-342,,
TXN-87023401,2024-04-17 19:26:06,CUST-169657,US,,Beauty,Foundation,SKU-BEA-7533,2,1141.06,10,2053.91,164.31,2218.22,Debit Card,Mobile App,WH-US-TX,Japan Post,5.0,0,,2.6,AGT-960,PROMOFLASH,
TXN-94847751,13/07/2022 23:25,CUST-729966,US,Los Angeles,Home & Kitchen,Blender,SKU-HOM-5393,1,1224.84,0,1224.84,97.99,1322.83,BANK TRANSFER,Marketplace,WH-US-CA,,2.0,1,Defective,4.1,AGT-548,PROMOSUMMER,1946.0
TXN-92581416,12-11-2023,CUST-361135,ZA,Pretoria,Sports,Resistance Bands,SKU-SPO-9523,1,406.4,10,365.76,,420.62,Debit Card,Mobile App,WH-US-TX,TNT,2.0,0,,3.2,AGT-745,,358.0
TXN-83354159,2023-07-24 21:52:34,CUST-974534,AU,Brisbane,Electronics,Webcam,SKU-ELE-6957,2,455.64,5,865.72,86.57,952.29,buy now pay later,Online,WH-SG-SIN,DHL,13.0,0,,3.5,AGT-690,PROMOVIP,1504.0
TXN-65030600,18-08-2023,CUST-588330,BR,Salvador,Apparel,Dress,SKU-APP-7321,1,890.15,5,845.64,101.48,947.12,Debit Card,In-Store,WH-AU-SYD,,9.0,0,,,AGT-288,,1645.0
TXN-91164651,21-09-2022,CUST-690818,FR,Nantes,Electronics,Keyboard,SKU-ELE-8953,10,1247.26,0,12472.6,2494.52,14967.12,Credit Card,Marketplace,WH-IN-BLR,TNT,4.0,0,,3.5,AGT-399,PROMO10,11116.0
TXN-11239345,2023-03-03 01:10:46,CUST-376094,JP,Sapporo,HOME & KITCHEN,Cookware Set,SKU-HOM-2277,2,1111.26,10,2000.27,200.03,2200.3,PayPal,Online,WH-GB-LHR,DHL,7.0,0,,,,,3067.0
TXN-33884311,2023-05-30 19:40:28,CUST-151674,IN,Bangalore,Apparel,Hoodie,SKU-APP-7125,2,390.77,0,781.54,140.68,922.22,Crypto,Wholesale,WH-SG-SIN,USPS,,1,Wrong Item,1.1,,PROMOVIP,1133.0
TXN-76694641,2024-06-16 23:23:22,CUST-941322,GB,London,Beauty,Sunscreen,SKU-BEA-4314,1,1045.15,0,1045.15,209.03,1254.18,Debit Card,Online,WH-SG-SIN,DHL,1.0,0,,1.9,AGT-365,PROMOFLASH,881.0
TXN-23160823,2024-03-17 15:22:23,CUST-568790,CA,Calgary,Electronics,Tablet,SKU-ELE-4715,6,956.75,0,5740.5,746.26,6486.76,PayPal,Online,WH-AU-SYD,TNT,3.0,0,,3.8,AGT-796,PROMOVIP,3670.0
TXN-60234938,2024-03-02 08:10:49,CUST-119745,BR,São Paulo,Electronics,Smartwatch,SKU-ELE-6903,4,629.12,0,2516.48,301.98,2818.46,Credit Card,In-Store,WH-IN-BLR,Royal Mail,12.0,0,,1.6,AGT-206,,1533.0
TXN-48553869,2022-09-06 06:08:42,CUST-823909,US,Phoenix,Electronics,Tablet,SKU-ELE-3150,6,518.32,0,3109.92,248.79,3358.71,Debit Card,Marketplace,WH-US-TX,Australia Post,,0,,,AGT-997,,
TXN-24322144,2022-11-02 12:31:15,CUST-192565,AU,Perth,Electronics,Keyboard,SKU-ELE-7035,4,1094.2,5,4157.96,415.8,4573.76,PayPal,Mobile App,WH-CA-YYZ,Australia Post,11.0,0,,3.1,AGT-795,,2757.0
TXN-79309576,2024-01-14 22:17:46,CUST-973316,US,Phoenix,Home & Kitchen,Knife Set,SKU-HOM-8018,3,723.28,0,2169.84,173.59,2343.43,Google Pay,Mobile App,WH-DE-FRA,TNT,1.0,0,,,AGT-475,,4266.0
TXN-66316644,2022-07-04 05:53:53,CUST-950707,US,Seattle,Apparel,Dress,SKU-APP-8853,1,102.67,15,87.27,6.98,94.25,Debit Card,In-Store,WH-IN-BLR,TNT,5.0,0,,,AGT-996,PROMOFLASH,139.0
TXN-57572872,31-07-2023,CUST-530610,US,,Home & Kitchen,Iron,SKU-HOM-4371,1,548.09,20,438.47,35.08,473.55,Apple Pay,Online,WH-US-CA,TNT,10.0,0,,1.4,,PROMO10,473.0
TXN-76817034,2024-04-27 16:50:38,CUST-990010,US,Seattle,Sports,Jump Rope,SKU-SPO-8183,1,1075.24,0,1075.24,86.02,1161.26,Buy Now Pay Later,In-Store,WH-AU-SYD,,13.0,0,,4.6,AGT-292,,653.0
TXN-15446279,29/07/2023 20:37,CUST-353632,US,,sports,Swim Goggles,SKU-SPO-9020,3,807.12,0,2421.36,193.71,2615.07,Debit Card,Online,WH-US-CA,FedEx,7.0,0,,3.7,AGT-791,PROMOSAVE,2272.0
TXN-26232240,2023-06-14 09:44:30,CUST-595681,DE,Cologne,beauty,Sunscreen,SKU-BEA-6596,10,1204.12,25,9030.9,1715.87,10746.77,Credit Card,Wholesale,WH-GB-LHR,DHL,8.0,0,,,,,16622.0
TXN-30803050,2024-05-24 09:04:13,CUST-791445,DE,Frankfurt,Home & Kitchen,Blender,SKU-HOM-1131,3,96.3,0,288.9,54.89,343.79,Debit Card,Mobile App,WH-AU-SYD,Royal Mail,14.0,0,,2.3,AGT-175,,377.0
TXN-14593671,2024-06-08 04:03:57,CUST-161551,US,New York,Electronics,Tablet,SKU-ELE-7702,1,592.09,0,592.09,47.37,639.46,Apple Pay,Marketplace,WH-US-CA,Royal Mail,14.0,1,Duplicate Order,4.9,AGT-912,,
TXN-69781894,2022-01-28 11:54:24,CUST-798862,ZA,,Electronics,SSD Drive,SKU-ELE-1199,10,464.55,10,4180.95,627.14,4808.09,Apple Pay,IN-STORE,WH-US-CA,Canada Post,11.0,0,,,AGT-196,PROMOVIP,4548.0
TXN-12802646,2022-03-21 22:24:04,CUST-879951,DE,Berlin,Home & Kitchen,Air Fryer,SKU-HOM-1273,1,1148.72,0,1148.72,218.26,1366.98,Apple Pay,Mobile App,WH-JP-OSA,Australia Post,9.0,0,,3.8,,PROMO10,1246.0
TXN-22401845,08/02/2023 09:06,CUST-155280,FR,Paris,Apparel,Sports Shorts,SKU-APP-8917,3,718.29,0,2154.87,430.97,2585.84,Crypto,Online,WH-AU-SYD,UPS,13.0,0,,1.3,,PROMOSAVE,4013.0
TXN-67838573,2022-03-31 21:14:58,CUST-255755,US,New York,Home & Kitchen,Vacuum Cleaner,SKU-HOM-5139,10,1169.38,0,11693.8,935.5,12629.3,Apple Pay,Online,WH-JP-OSA,Royal Mail,14.0,0,,1.5,,,
TXN-27118502,2022-03-25 22:43:25,CUST-927037,IN,Hyderabad,Beauty,Face Serum,SKU-BEA-7029,1,1155.05,5,1097.3,197.51,1294.81,Debit Card,In-Store,WH-AU-SYD,BlueDart,9.0,0,,,AGT-782,,1570.0
TXN-98498518,2023-06-14 06:01:27,CUST-748215,GB,Leeds,Apparel,Boots,SKU-APP-3829,1,403.85,0,403.85,80.77,484.62,Credit Card,Online,WH-IN-BLR,Royal Mail,6.0,0,,3.1,AGT-697,PROMOSUMMER,412.0
TXN-19206845,2022-03-28 21:09:26,CUST-675449,GB,Manchester,Beauty,Face Serum,SKU-BEA-7273,10,1126.46,0,11264.6,2252.92,13517.52,Credit Card,Online,WH-US-CA,Royal Mail,12.0,0,,4.6,AGT-824,PROMOSUMMER,19647.0
TXN-57768633,2023-06-02 16:05:49,CUST-140402,US,Seattle,ELECTRONICS,Mouse,SKU-ELE-9158,3,693.4,0,2080.2,166.42,2246.62,Google Pay,Wholesale,WH-US-CA,UPS,2.0,0,,2.9,,,3558.0
TXN-66623609,2023-08-22 11:28:29,CUST-226526,GB,Birmingham,Apparel,Dress,SKU-APP-8748,2,341.99,0,683.98,136.8,820.78,Bank Transfer,In-Store,WH-US-TX,Australia Post,2.0,0,,4.4,,,
TXN-40267346,2023-06-29 16:03:33,CUST-411429,AU,Melbourne,Sports,Resistance Bands,SKU-SPO-5625,1,131.17,20,104.94,10.49,115.43,Debit Card,Mobile App,WH-DE-FRA,Japan Post,13.0,0,,4.9,AGT-137,,210.0
TXN-75794589,2023-12-11 20:56:15,CUST-224089,IN,Delhi,Apparel,Hoodie,SKU-APP-2867,3,718.87,0,2156.61,388.19,2544.8,Credit Card,Online,WH-US-TX,FedEx,8.0,0,,4.2,AGT-574,,1519.0
TXN-78645939,2024-04-10 01:15:32,CUST-600021,IN,Bangalore,Sports,Foam Roller,SKU-SPO-9515,6,972.59,0,5835.54,1050.4,6885.94,Credit Card,Marketplace,WH-US-NJ,Canada Post,3.0,0,,4.8,AGT-335,,4120.0
TXN-54944981,2022-08-01 15:56:51,CUST-611244,AU,Sydney,Apparel,Jacket,SKU-APP-9345,1,935.97,5,889.17,88.92,978.09,Credit Card,In-Store,WH-GB-LHR,FedEx,2.0,0,,1.5,,,950.0
TXN-20974826,2024-03-14 14:40:12,CUST-143469,DE,Hamburg,Apparel,Sports Shorts,SKU-APP-3559,1,858.43,0,858.43,163.1,1021.53,Buy Now Pay Later,Online,WH-IN-BLR,USPS,9.0,0,,2.7,AGT-905,PROMO10,1977.0
TXN-34193290,2022-12-10 10:32:37,CUST-800927,FR,Lyon,Electronics,Webcam,SKU-ELE-8739,2,304.37,10,547.87,109.57,657.44,Google Pay,Marketplace,WH-US-CA,TNT,12.0,0,,4.1,AGT-594,,1233.0
TXN-74182024,2022-03-25 20:49:15,CUST-569621,CA,Toronto,Apparel,T-Shirt,SKU-APP-4752,6,125.74,0,754.44,98.08,852.52,Bank Transfer,Online,WH-US-NJ,TNT,,0,,4.2,AGT-799,,817.0
TXN-25619016,2024-05-16 02:28:11,CUST-222687,ZA,Durban,ELECTRONICS,Laptop,SKU-ELE-5536,3,715.65,0,2146.95,322.04,2468.99,Debit Card,Online,WH-SG-SIN,TNT,8.0,0,,5.0,AGT-260,,
TXN-86690860,2022-09-09 02:48:24,CUST-243267,JP,Tokyo,Electronics,Keyboard,SKU-ELE-5609,1,853.93,0,853.93,85.39,939.32,Debit Card,In-Store,WH-SG-SIN,FedEx,12.0,0,,4.2,AGT-126,,1758.0
TXN-59448916,2023-07-31 20:33:25,CUST-651312,BR,Brasília,Electronics,Keyboard,SKU-ELE-5213,1,708.89,5,673.45,80.81,754.26,Credit Card,In-Store,WH-US-CA,BlueDart,5.0,0,,1.9,AGT-540,PROMOFLASH,
TXN-98177351,2022-02-10 20:29:08,CUST-417290,SG,Singapore,Sports,Dumbbells,SKU-SPO-8027,2,1227.93,0,2455.86,221.03,2676.89,Credit Card,Online,WH-US-CA,DHL,7.0,1,,,,,4907.0
TXN-41212774,03/07/2023 12:14,CUST-776415,CA,Montreal,Apparel,Dress,SKU-APP-3918,2,1061.89,0,2123.78,276.09,2399.87,Debit Card,Phone Order,WH-CA-YYZ,BlueDart,8.0,0,,1.2,AGT-551,PROMOFLASH,3655.0
TXN-82029894,2023-10-15 02:41:34,CUST-813222,US,Phoenix,SPORTS,Jump Rope,SKU-SPO-6547,1,68.67,0,68.67,5.49,74.16,Debit Card,Online,WH-US-CA,UPS,3.0,0,,3.0,AGT-798,PROMOSAVE,139.0
TXN-11089810,2024-05-21 00:32:42,CUST-914816,US,Phoenix,Apparel,T-Shirt,SKU-APP-4712,4,253.09,15,860.51,68.84,929.35,Debit Card,Mobile App,WH-DE-FRA,UPS,10.0,1,,1.3,,,478.0
TXN-62033941,2023-03-01 00:45:39,CUST-764450,CA,Montreal,Electronics,Mouse,SKU-ELE-1414,1,1206.2,0,1206.2,156.81,1363.01,Credit Card,In-Store,WH-US-CA,FedEx,13.0,0,,,AGT-908,,925.0
TXN-36014603,2022-04-12 01:54:58,CUST-904321,ZA,Cape Town,Home & Kitchen,Blender,SKU-HOM-5729,1,644.45,0,644.45,96.67,741.12,Apple Pay,In-Store,WH-AU-SYD,BlueDart,12.0,0,,,,,452.0
TXN-12027945,2023-02-14 21:41:12,CUST-514567,GB,Birmingham,Sports,Yoga Mat,SKU-SPO-3557,10,84.71,5,804.74,160.95,965.69,Debit Card,Online,WH-CA-YYZ,USPS,6.0,0,,3.3,,,1052.0
TXN-91537532,2023-08-30 16:10:56,CUST-999455,IN,Bangalore,Sports,Protein Shaker,SKU-SPO-9940,3,625.61,0,1876.83,337.83,2214.66,Crypto,Mobile App,WH-DE-FRA,Australia Post,14.0,0,,3.6,AGT-819,,2212.0
TXN-93472116,2023-09-07 18:52:31,CUST-405143,GB,Leeds,Electronics,Smartphone,SKU-ELE-1057,5,535.91,20,2143.64,428.73,2572.37,Credit Card,Mobile App,WH-US-NJ,DHL,12.0,0,,4.4,AGT-508,,3582.0
TXN-16077989,2024-01-21 12:09:22,CUST-977979,US,Phoenix,ELECTRONICS,Smartphone,SKU-ELE-5730,3,741.19,0,2223.57,177.89,2401.46,Credit Card,In-Store,WH-US-TX,Japan Post,6.0,0,,3.0,AGT-581,,2681.0
TXN-15153121,2022-12-31 11:04:56,CUST-762794,IN,Chennai,Beauty,Nail Polish,SKU-BEA-6084,1,1001.26,0,1001.26,180.23,1181.49,Credit Card,In-Store,WH-GB-LHR,dhl,3.0,0,,1.1,,PROMOSAVE,1367.0
TXN-64669318,2023-04-25 19:18:00,CUST-493388,IN,Bangalore,Sports,Foam Roller,SKU-SPO-2211,3,203.59,0,610.77,109.94,720.71,Credit Card,Online,WH-JP-OSA,BlueDart,11.0,0,,,AGT-668,,1272.0
TXN-67015134,2023-06-17 07:54:34,CUST-495379,IN,,Apparel,Sneakers,SKU-APP-7444,1,843.79,0,843.79,151.88,995.67,Debit Card,Online,WH-DE-FRA,Australia Post,13.0,0,,4.1,,PROMOSUMMER,1764.0
TXN-57957316,2022-06-01 18:44:03,CUST-293363,CA,Vancouver,Apparel,Jeans,SKU-APP-4338,3,839.91,0,2519.73,327.56,2847.29,PayPal,Online,WH-AU-SYD,BlueDart,9.0,0,,4.2,,,
TXN-93266051,2022-08-12 18:05:37,CUST-190389,CA,Calgary,Beauty,Mascara,SKU-BEA-5716,3,354.81,0,1064.43,138.38,1202.81,PayPal,Online,WH-JP-OSA,Australia Post,10.0,0,,3.4,AGT-834,,
TXN-13903685,,CUST-762800,ZA,Durban,Sports,Foam Roller,SKU-SPO-8901,3,369.77,0,1109.31,166.4,1275.71,PayPal,In-Store,WH-US-TX,,3.0,1,,4.0,AGT-769,PROMO10,934.0
TXN-67725359,2022-11-30 17:53:29,CUST-419909,DE,Munich,Apparel,Formal Shirt,SKU-APP-1914,1,1095.05,5,1040.3,197.66,1237.96,Apple Pay,Online,WH-SG-SIN,Canada Post,10.0,0,,2.1,AGT-418,,1116.0
TXN-12502568,2023-05-27 08:33:59,CUST-599823,US,Phoenix,Home & Kitchen,Iron,SKU-HOM-1255,1,37.14,10,33.43,2.67,36.1,Gift Card,Mobile App,WH-US-TX,,2.0,0,,1.6,,,
TXN-68970507,2022-03-10 08:10:28,CUST-702861,IN,Mumbai,Sports,Swim Goggles,SKU-SPO-2841,2,211.48,5,401.81,72.33,474.14,Debit Card,In-Store,WH-AU-SYD,USPS,,1,,1.9,AGT-520,,299.0
TXN-43075577,2022-05-11 05:11:14,CUST-375489,DE,Munich,Sports,Running Shoes,SKU-SPO-8163,1,1230.15,0,1230.15,233.73,1463.88,Buy Now Pay Later,Mobile App,WH-US-NJ,FedEx,4.0,0,,,,,1199.0
TXN-80177845,2022-03-04 03:47:11,CUST-870626,AU,Brisbane,SPORTS,Gym Bag,SKU-SPO-1163,1,1241.33,0,1241.33,124.13,1365.46,Credit Card,Wholesale,WH-US-TX,,,0,,,AGT-803,,1841.0
TXN-98643053,24-05-2024,CUST-405143,US,New York,Electronics,SSD Drive,SKU-ELE-9509,2,34.44,0,68.88,5.51,74.39,Credit Card,In-Store,WH-GB-LHR,DHL,,0,,2.2,,,74.0
TXN-22397919,2022-09-18 00:58:13,CUST-626757,FR,Paris,Electronics,Mouse,SKU-ELE-3383,1,528.93,0,528.93,105.79,634.72,DEBIT CARD,Wholesale,WH-SG-SIN,FedEx,8.0,1,Wrong Item,,,,758.0
TXN-62724122,2022-03-27 10:11:36,CUST-974007,IN,Pune,Beauty,Moisturizer,SKU-BEA-9735,1,266.05,0,266.05,47.89,313.94,PayPal,Wholesale,WH-GB-LHR,Royal Mail,,0,,3.1,,PROMOFLASH,
TXN-22473817,2023-01-20 19:15:13,CUST-971919,CA, Calgary ,Sports,Yoga Mat,SKU-SPO-4793,1,1212.67,0,1212.67,157.65,1370.32,Credit Card,Online,WH-JP-OSA,USPS,4.0,0,,4.3,AGT-332,PROMOFLASH,
TXN-82394537,November 20 2022,CUST-719097,AU,Adelaide,Beauty,Perfume,SKU-BEA-3203,10,79.95,15,679.57,67.96,747.53,Credit Card,Online,WH-AU-SYD,DHL,12.0,0,,3.2,AGT-223,,982.0
TXN-78558450,2024-04-18 22:58:52,CUST-654251,CA,Vancouver,Sports,Foam Roller,SKU-SPO-7701,3,354.58,0,1063.74,138.29,1202.03,Google Pay,Online,WH-US-TX,Australia Post,,0,,,,,2043.0
TXN-63763916,2023-11-25 17:21:53,CUST-755838,JP,Nagoya,Electronics,Smartwatch,SKU-ELE-7822,2,1066.58,0,2133.16,213.32,2346.48,Debit Card,In-Store,WH-DE-FRA,Japan Post,9.0,0,,,AGT-854,,4654.0
TXN-85915947,2023-10-25 10:54:41,CUST-444658,CA,Calgary,Home & Kitchen,Air Fryer,SKU-HOM-4236,4,525.27,0,2101.08,273.14,2374.22,PayPal,Online,WH-US-TX,UPS,8.0,1,Size Issue,3.7,AGT-788,,4409.0
TXN-98127824,2023-04-10 16:18:04,CUST-657332,IN,Delhi,apparel,Boots,SKU-APP-7096,3,1276.4,5,3637.74,654.79,4292.53,Apple Pay,Online,WH-CA-YYZ,FedEx,4.0,0,,,AGT-340,,
TXN-96558837,2023-10-24 22:24:55,CUST-268666,CA,Toronto,Electronics,SSD Drive,SKU-ELE-6079,1,750.02,0,750.02,97.5,847.52,Apple Pay,Online,WH-GB-LHR,USPS,6.0,0,,4.8,AGT-374,PROMOSAVE,1624.0
TXN-31711113,2023-06-21 22:20:21,CUST-948186,BR,Rio de Janeiro,Home & Kitchen,Knife Set,SKU-HOM-9056,1,526.28,0,526.28,63.15,589.43,Buy Now Pay Later,Online,WH-JP-OSA,TNT,2.0,0,,,AGT-988,,626.0
TXN-22944790,2022-08-12 00:45:03,CUST-555869,IN,Delhi,Electronics,Monitor,SKU-ELE-4818,2,729.28,0,1458.56,262.54,1721.1,Debit Card,In-Store,WH-AU-SYD,BlueDart,,0,,2.4,,,
TXN-12762201,2023-06-15 18:53:37,CUST-566135,JP,Nagoya,Beauty,Sunscreen,SKU-BEA-4863,2,1262.24,0,2524.48,252.45,2776.93,Debit Card,In-Store,WH-AU-SYD,,11.0,1,Duplicate Order,3.7,AGT-705,,
TXN-80145333,2022-07-03 10:05:55,CUST-943964,US,Seattle,Apparel,Hoodie,SKU-APP-9693,4,935.93,10,3369.35,269.55,3638.9,PayPal,Online,WH-AU-SYD,Australia Post,1.0,0,,4.9,AGT-482,PROMO10,2567.0
TXN-30927300,2023-12-09 05:36:10,CUST-295954,CA,Ottawa,Apparel,Jacket,SKU-APP-5728,2,568.71,0,1137.42,147.86,1285.28,Debit Card,Mobile App,WH-US-TX,Australia Post,9.0,0,,2.9,AGT-902,,1496.0
TXN-66664947,2022-05-13 20:30:34,CUST-442496,BR,Rio de Janeiro,Beauty,Sunscreen,SKU-BEA-2205,2,951.94,25,1427.91,171.35,1599.26,Crypto,Online,WH-SG-SIN,FedEx,8.0,0,,4.3,AGT-520,,1224.0
TXN-84497373,2022-11-05 12:26:32,CUST-929485,US,Seattle,BEAUTY,Perfume,SKU-BEA-2352,3,1109.87,0,3329.61,266.37,3595.98,Credit Card,Mobile App,WH-DE-FRA,Royal Mail,2.0,0,,4.8,AGT-467,,2159.0
TXN-51002483,2023-04-28 00:11:39,CUST-492762,IN,Hyderabad,Sports,Resistance Bands,SKU-SPO-8181,6,263.11,25,1184.0,213.12,1397.12,DEBIT CARD,ONLINE,WH-AU-SYD,Japan Post,5.0,0,,1.8,,,921.0
TXN-66132820,February 28 2024,CUST-911086,ZA,Cape Town,Apparel,Formal Shirt,SKU-APP-6559,4,493.63,0,1974.52,,2270.7,Debit Card,Mobile App,WH-GB-LHR,Japan Post,9.0,0,,,AGT-133,,
TXN-26472469,2023-03-26 13:53:13,CUST-502625,US,Phoenix,Electronics,Monitor,SKU-ELE-8313,2,754.71,200,1509.42,120.75,1630.17,Debit Card,In-Store,WH-DE-FRA,USPS,10.0,0,,,,,2153.0
TXN-91823311,2022-11-07 00:02:58,CUST-276273,BR,Salvador,Beauty,Sunscreen,SKU-BEA-4451,3,702.86,5,2003.15,240.38,2243.53,Debit Card,In-Store,WH-US-CA,DHL,5.0,0,,4.6,,PROMOFLASH,1299.0
TXN-10513601,2022-04-01 20:48:57,CUST-578818,FR,Marseille,Beauty,Moisturizer,SKU-BEA-8921,1,545.76,0,545.76,109.15,654.91,credit card,Mobile App,WH-US-NJ,Australia Post,4.0,0,,2.8,AGT-959,PROMO10,637.0
TXN-33693311,10/12/2023 05:05,CUST-509269,DE,Hamburg,Apparel,Socks,SKU-APP-4753,1,380.75,0,380.75,72.34,453.09,Credit Card,Online,WH-GB-LHR,DHL,2.0,0,,3.9,AGT-643,,379.0
TXN-66770405,2022-08-25 12:15:49,CUST-255323,SG,Singapore,Sports,Foam Roller,SKU-SPO-6722,2,35.98,0,71.96,6.48,78.44,PayPal,Mobile App,WH-IN-BLR,Australia Post,12.0,0,,1.9,AGT-286,,
TXN-25634117,2022-12-29 10:12:37,CUST-426045,US,Dallas,Apparel,T-Shirt,SKU-APP-6982,1,741.48,0,741.48,59.32,800.8,PayPal,Online,WH-US-TX,usps,14.0,0,,2.2,AGT-923,PROMOSAVE,738.0
TXN-43246424,2024-05-24 13:29:22,CUST-166550,AU,Brisbane,Apparel,Jeans,SKU-APP-4360,4,502.62,0,2010.48,201.05,2211.53,Credit Card,In-Store,WH-US-TX,Canada Post,10.0,0,,1.8,AGT-329,,
TXN-72907507,2023-03-12 01:36:15,CUST-492762,US,Houston,Home & Kitchen,Kettle,SKU-HOM-2850,1,1075.13,10,967.62,77.41,1045.03,Google Pay,Wholesale,WH-DE-FRA,TNT,1.0,0,,,AGT-878,,1505.0
TXN-79036809,2023-05-14 18:15:50,CUST-971919,IN,Chennai,Apparel,Formal Shirt,SKU-APP-4263,3,625.75,25,1407.94,253.43,1661.37,Credit Card,Mobile App,WH-US-NJ,Canada Post,10.0,0,,3.0,AGT-206,,1153.0
TXN-37671260,2024-04-06 01:07:09,CUST-240043,BR,Rio de Janeiro,Home & Kitchen,Coffee Maker,SKU-HOM-5243,1,309.96,0,309.96,37.2,347.16,Credit Card,Online,WH-US-CA,UPS,9.0,0,,,,,241.0
TXN-89959429,2022-01-28 19:17:57,CUST-437115,IN,Chennai,Apparel,Boots,SKU-APP-6663,1,876.28,0,876.28,,1034.01,debit card,Marketplace,WH-US-CA,FedEx,9.0,0,,,AGT-290,,970.0
TXN-40541689,2022-04-18 05:56:17,CUST-200495,FR,,Beauty,Perfume,SKU-BEA-1066,2,669.75,0,1339.5,267.9,1607.4,Apple Pay,In-Store,WH-SG-SIN,Royal Mail,9.0,0,,,AGT-838,,1663.0
TXN-62909622,2023-04-14 05:28:35,CUST-600791,ZA,,Beauty,Hair Dryer,SKU-BEA-8697,1,1106.38,20,885.1,132.76,1017.86,Debit Card,Online,WH-AU-SYD,USPS,12.0,0,,,AGT-450,PROMOFLASH,860.0
